molecule_id,inn_name,category,in_pmbjp,in_ddinter,in_nppa,sources,pmbjp_product_count
MOL-01586,ornidazole,small_molecule,true,false,false,pmbjp,3
MOL-01587,orphenadrine,small_molecule,false,true,false,ddinter,0
MOL-01588,oseltamivir,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01589,osilodrostat,small_molecule,false,true,false,ddinter,0
MOL-01590,osimertinib,small_molecule,false,true,false,ddinter,0
MOL-01591,ospemifene,small_molecule,false,true,false,ddinter,0
MOL-01592,oxaceprol,small_molecule,true,false,false,pmbjp,1
MOL-01593,oxacillin,small_molecule,false,true,false,ddinter,0
MOL-01594,oxaliplatin,small_molecule,false,true,true,ddinter|nppa,0
MOL-01595,oxaliplatin injections,small_molecule,true,false,false,pmbjp,1
MOL-01596,oxamniquine,small_molecule,false,true,false,ddinter,0
MOL-01597,oxandrolone,small_molecule,false,true,false,ddinter,0
MOL-01598,oxaprozin,small_molecule,false,true,false,ddinter,0
MOL-01599,oxazepam,small_molecule,false,true,false,ddinter,0
MOL-01600,oxcarbazepine,small_molecule,true,true,false,pmbjp|ddinter,5
MOL-01601,oxetacaine,small_molecule,true,false,false,pmbjp,2
MOL-01602,oxetacaine aluminium hydroxide,small_molecule,true,false,false,pmbjp,1
MOL-01603,oxitriptan,small_molecule,false,true,false,ddinter,0
MOL-01604,oxtriphylline,small_molecule,false,true,false,ddinter,0
MOL-01605,oxybuprocaine,small_molecule,false,true,false,ddinter,0
MOL-01606,oxybutynin,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01607,oxycodone,small_molecule,false,true,false,ddinter,0
MOL-01608,oxygen,small_molecule,false,true,true,ddinter|nppa,0
MOL-01609,oxymetazoline,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01610,oxymetholone,small_molecule,false,true,false,ddinter,0
MOL-01611,oxymorphone,small_molecule,false,true,false,ddinter,0
MOL-01612,oxyquinoline,small_molecule,false,true,false,ddinter,0
MOL-01613,oxytetracycline,small_molecule,false,true,false,ddinter,0
MOL-01614,oxytocin,small_molecule,false,true,true,ddinter|nppa,0
MOL-01615,ozanimod,small_molecule,false,true,false,ddinter,0
MOL-01616,ozenoxacin,small_molecule,true,false,false,pmbjp,2
MOL-01617,paclitaxel,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01618,palbociclib,small_molecule,false,true,false,ddinter,0
MOL-01619,palifermin,small_molecule,false,true,false,ddinter,0
MOL-01620,paliperidone,small_molecule,false,true,false,ddinter,0
MOL-01621,palonosetron,small_molecule,false,true,false,ddinter,0
MOL-01622,pamidronic acid,small_molecule,false,true,false,ddinter,0
MOL-01623,pancreatin,small_molecule,true,false,false,pmbjp,7
MOL-01624,pancrelipase,small_molecule,false,true,false,ddinter,0
MOL-01625,pancuronium,small_molecule,false,true,false,ddinter,0
MOL-01626,panitumumab,biologic,true,true,false,pmbjp|ddinter,2
MOL-01627,panobinostat,small_molecule,false,true,false,ddinter,0
MOL-01628,pantoprazole,small_molecule,true,true,true,pmbjp|ddinter|nppa,10
MOL-01629,pantoprazole gastro-resistance,small_molecule,true,false,false,pmbjp,1
MOL-01630,papain,small_molecule,true,false,false,pmbjp,4
MOL-01631,papaverine,small_molecule,false,true,false,ddinter,0
MOL-01632,papaya,herbal,false,true,false,ddinter,0
MOL-01633,papaya leaf extract,herbal,true,false,false,pmbjp,1
MOL-01634,para aminobenzoic acid,small_molecule,true,false,false,pmbjp,1
MOL-01635,paracetamol acetaminophen,small_molecule,true,false,false,pmbjp,1
MOL-01636,paracetamol paediatric,small_molecule,true,false,false,pmbjp,1
MOL-01637,paradichlorobenzene,small_molecule,true,false,false,pmbjp,2
MOL-01638,paraffin,small_molecule,true,false,false,pmbjp,2
MOL-01639,paraldehyde,small_molecule,false,true,false,ddinter,0
MOL-01640,paramethadione,small_molecule,false,true,false,ddinter,0
MOL-01641,parathyroid hormone,small_molecule,false,true,false,ddinter,0
MOL-01642,paricalcitol,small_molecule,false,true,false,ddinter,0
MOL-01643,paritaprevir,small_molecule,false,true,false,ddinter,0
MOL-01644,paromomycin,small_molecule,false,true,true,ddinter|nppa,0
MOL-01645,paroxetin,small_molecule,true,false,false,pmbjp,1
MOL-01646,paroxetine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01647,pasireotide,small_molecule,false,true,false,ddinter,0
MOL-01648,patiromer,small_molecule,false,true,false,ddinter,0
MOL-01649,pazopanib,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01650,pectin,small_molecule,false,true,false,ddinter,0
MOL-01651,pegademase,small_molecule,false,true,false,ddinter,0
MOL-01652,pegaptanib,small_molecule,false,true,false,ddinter,0
MOL-01653,pegaspargase,small_molecule,false,true,false,ddinter,0
MOL-01654,pegfilgrastim,small_molecule,false,true,false,ddinter,0
MOL-01655,peginesatide,small_molecule,false,true,false,ddinter,0
MOL-01656,peginterferon alfa- a,small_molecule,false,true,false,ddinter,0
MOL-01657,peginterferon alfa- b,small_molecule,false,true,false,ddinter,0
MOL-01658,peginterferon beta- a,small_molecule,false,true,false,ddinter,0
MOL-01659,pegloticase,small_molecule,false,true,false,ddinter,0
MOL-01660,pegvaliase,small_molecule,false,true,false,ddinter,0
MOL-01661,pegvisomant,small_molecule,false,true,false,ddinter,0
MOL-01662,pegylated interferon,small_molecule,false,false,true,nppa,0
MOL-01663,pegylated interferon alfa a,small_molecule,false,false,true,nppa,0
MOL-01664,pegylated interferon alfa b,small_molecule,false,false,true,nppa,0
MOL-01665,pembrolizumab,biologic,false,true,false,ddinter,0
MOL-01666,pemetrexed,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01667,pemigatinib,small_molecule,false,true,false,ddinter,0
MOL-01668,pemoline,small_molecule,false,true,false,ddinter,0
MOL-01669,penbutolol,small_molecule,false,true,false,ddinter,0
MOL-01670,penciclovir,small_molecule,false,true,false,ddinter,0
MOL-01671,penicillamine,small_molecule,false,true,true,ddinter|nppa,0
MOL-01672,penicillin g,small_molecule,true,false,true,pmbjp|nppa,2
MOL-01673,penicillin g benzathine,small_molecule,false,false,true,nppa,0
MOL-01674,pentamidine,small_molecule,false,true,true,ddinter|nppa,0
MOL-01675,pentazocine,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01676,pentobarbital,small_molecule,false,true,false,ddinter,0
MOL-01677,pentosan polysulfate,small_molecule,false,true,false,ddinter,0
MOL-01678,pentostatin,small_molecule,false,true,false,ddinter,0
MOL-01679,pentoxifylline,small_molecule,false,true,false,ddinter,0
MOL-01680,pentoxyverine,small_molecule,false,true,false,ddinter,0
MOL-01681,pepsin,small_molecule,true,false,false,pmbjp,2
MOL-01682,pepsin enzyme,small_molecule,true,false,false,pmbjp,1
MOL-01683,perampanel,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01684,perflutren,small_molecule,false,true,false,ddinter,0
MOL-01685,pergolide,small_molecule,false,true,false,ddinter,0
MOL-01686,perindopril,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01687,perindopril erbumine,small_molecule,true,false,false,pmbjp,2
MOL-01688,permethrin,small_molecule,true,false,true,pmbjp|nppa,1
MOL-01689,perphenazine,small_molecule,false,true,false,ddinter,0
MOL-01690,pertuzumab,biologic,false,true,false,ddinter,0
MOL-01691,petrolatum,small_molecule,false,false,true,nppa,0
MOL-01692,pexidartinib,small_molecule,false,true,false,ddinter,0
MOL-01693,pfizer-biontech covid- vaccine,vaccine,false,true,false,ddinter,0
MOL-01694,phenacemide,small_molecule,false,true,false,ddinter,0
MOL-01695,phenazopyridine,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01696,phendimetrazine,small_molecule,false,true,false,ddinter,0
MOL-01697,phenelzine,small_molecule,false,true,false,ddinter,0
MOL-01698,phenindamine,small_molecule,false,true,false,ddinter,0
MOL-01699,pheniramine,small_molecule,true,false,true,pmbjp|nppa,2
MOL-01700,phenobarbital,small_molecule,true,true,true,pmbjp|ddinter|nppa,4
MOL-01701,phenolphthalein,small_molecule,false,true,false,ddinter,0
MOL-01702,phenoxybenzamine,small_molecule,false,true,false,ddinter,0
MOL-01703,phenoxymethylpenicillin,small_molecule,false,true,false,ddinter,0
MOL-01704,phensuximide,small_molecule,false,true,false,ddinter,0
MOL-01705,phentermine,small_molecule,false,true,false,ddinter,0
MOL-01706,phentolamine,small_molecule,false,true,false,ddinter,0
MOL-01707,phenyl,small_molecule,false,true,false,ddinter,0
MOL-01708,phenylbutazone,small_molecule,false,true,false,ddinter,0
MOL-01709,phenylbutyric acid,small_molecule,false,true,false,ddinter,0
MOL-01710,phenylephrine,small_molecule,true,true,true,pmbjp|ddinter|nppa,14
MOL-01711,phenylpropanolamine,small_molecule,false,true,false,ddinter,0
MOL-01712,phenyltoloxamine,small_molecule,false,true,false,ddinter,0
MOL-01713,phenytoin,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01714,phylloquinone,small_molecule,false,true,false,ddinter,0
MOL-01715,physostigmine,small_molecule,false,true,false,ddinter,0
MOL-01716,phytonadione,small_molecule,true,false,true,pmbjp|nppa,1
MOL-01717,picosulfuric acid,small_molecule,false,true,false,ddinter,0
MOL-01718,pilocarpine,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01719,pimavanserin,small_molecule,false,true,false,ddinter,0
MOL-01720,pimecrolimus,small_molecule,false,true,false,ddinter,0
MOL-01721,pimozide,small_molecule,false,true,false,ddinter,0
MOL-01722,pindolol,small_molecule,false,true,false,ddinter,0
MOL-01723,pine oil soft,small_molecule,true,false,false,pmbjp,1
MOL-01724,pioglitazone,small_molecule,true,true,false,pmbjp|ddinter,12
MOL-01725,pipecuronium,small_molecule,false,true,false,ddinter,0
MOL-01726,piperacillin,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01727,piperazine,small_molecule,false,true,false,ddinter,0
MOL-01728,piracetam,small_molecule,true,false,false,pmbjp,4
MOL-01729,pirbuterol,small_molecule,false,true,false,ddinter,0
MOL-01730,pirfenidone,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01731,piroxicam,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01732,piroxicam bezyl alcohol,small_molecule,true,false,false,pmbjp,2
MOL-01733,pitavastatin,small_molecule,false,true,false,ddinter,0
MOL-01734,pitolisant,small_molecule,false,true,false,ddinter,0
MOL-01735,plantago seed,small_molecule,false,true,false,ddinter,0
MOL-01736,plastic bedpan,small_molecule,true,false,false,pmbjp,1
MOL-01737,platelet rich plasma,small_molecule,false,false,true,nppa,0
MOL-01738,plazomicin,small_molecule,false,true,false,ddinter,0
MOL-01739,plecanatide,small_molecule,false,true,false,ddinter,0
MOL-01740,plicamycin,small_molecule,false,true,false,ddinter,0
MOL-01741,podophyllin resin,small_molecule,false,false,true,nppa,0
MOL-01742,polatuzumab vedotin,biologic,false,true,false,ddinter,0
MOL-01743,poliomyelitis vaccine,vaccine,false,false,true,nppa,0
MOL-01744,poliovirus antigen,small_molecule,false,true,false,ddinter,0
MOL-01745,polmacoxib,small_molecule,true,false,false,pmbjp,1
MOL-01746,polyamide,small_molecule,true,false,false,pmbjp,1
MOL-01747,polyethylene glycol,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01748,polymyxin b,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01749,polymyxin b sulfates,small_molecule,true,false,false,pmbjp,1
MOL-01750,polythiazide,small_molecule,false,true,false,ddinter,0
MOL-01751,polyvitamin nfi,small_molecule,true,false,false,pmbjp,1
MOL-01752,pomalidomide,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01753,ponatinib,small_molecule,false,true,false,ddinter,0
MOL-01754,porfimer,small_molecule,false,true,false,ddinter,0
MOL-01755,posaconazole,small_molecule,false,true,false,ddinter,0
MOL-01756,potassium,small_molecule,true,true,true,pmbjp|ddinter|nppa,6
MOL-01757,potassium perchlorate,small_molecule,false,true,false,ddinter,0
MOL-01758,potassium permanganate,small_molecule,false,false,true,nppa,0
MOL-01759,povidone iodine,small_molecule,true,false,false,pmbjp,6
MOL-01760,povidone- iodine,small_molecule,true,false,false,pmbjp,1
MOL-01761,povidone-iodine,small_molecule,true,false,true,pmbjp|nppa,3
MOL-01762,pralatrexate,small_molecule,false,true,false,ddinter,0
MOL-01763,pralidoxime,small_molecule,false,true,true,ddinter|nppa,0
MOL-01764,pralsetinib,small_molecule,false,true,false,ddinter,0
MOL-01765,pramipexole,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01766,pramlintide,small_molecule,false,true,false,ddinter,0
MOL-01767,prasterone enantate,small_molecule,false,true,false,ddinter,0
MOL-01768,prasugrel,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01769,pravastatin,small_molecule,false,true,false,ddinter,0
MOL-01770,praziquantel,small_molecule,false,true,true,ddinter|nppa,0
MOL-01771,prazosin,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01772,prednicarbate,small_molecule,false,true,false,ddinter,0
MOL-01773,prednisolone,small_molecule,true,true,true,pmbjp|ddinter|nppa,7
MOL-01774,prednisolone dispersible,small_molecule,true,false,false,pmbjp,1
MOL-01775,prednisone,small_molecule,false,true,false,ddinter,0
MOL-01776,pregabalin,small_molecule,true,true,false,pmbjp|ddinter,12
MOL-01777,premix insulin,biologic,false,false,true,nppa,0
MOL-01778,pretomanid,small_molecule,false,true,false,ddinter,0
MOL-01779,prilocaine,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01780,primaquine,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01781,primidone,small_molecule,false,true,false,ddinter,0
MOL-01782,proanthocyanidin,small_molecule,true,false,false,pmbjp,1
MOL-01783,probenecid,small_molecule,false,true,false,ddinter,0
MOL-01784,probucol,small_molecule,false,true,false,ddinter,0
MOL-01785,procainamide,small_molecule,false,true,false,ddinter,0
MOL-01786,procaine,small_molecule,false,true,false,ddinter,0
MOL-01787,procarbazine,small_molecule,false,true,true,ddinter|nppa,0
MOL-01788,prochlorperazine,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01789,procyclidine,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01790,progesterone,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01791,proguanil,small_molecule,false,true,false,ddinter,0
MOL-01792,promazine,small_molecule,false,true,false,ddinter,0
MOL-01793,promethazine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01794,propafenone,small_molecule,false,true,false,ddinter,0
MOL-01795,propantheline,small_molecule,false,true,false,ddinter,0
MOL-01796,proparacaine,small_molecule,false,true,true,ddinter|nppa,0
MOL-01797,propiomazine,small_molecule,false,true,false,ddinter,0
MOL-01798,propofol,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01799,propranolol,small_molecule,true,true,true,pmbjp|ddinter|nppa,11
MOL-01800,propylene glycol,small_molecule,true,false,false,pmbjp,1
MOL-01801,propylhexedrine,small_molecule,false,true,false,ddinter,0
MOL-01802,propylthiouracil,small_molecule,false,true,false,ddinter,0
MOL-01803,protamine,small_molecule,true,false,true,pmbjp|nppa,1
MOL-01804,protein c,small_molecule,false,true,false,ddinter,0
MOL-01805,protriptyline,small_molecule,false,true,false,ddinter,0
MOL-01806,prucalopride,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01807,prulifloxacin,small_molecule,true,false,false,pmbjp,1
MOL-01808,pseudoephedrine,small_molecule,false,true,false,ddinter,0
MOL-01809,psyllium,small_molecule,true,false,true,pmbjp|nppa,1
MOL-01810,pyrantel,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01811,pyrazinamide,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01812,pyridostigmine,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01813,pyridoxal,small_molecule,true,false,false,pmbjp,1
MOL-01814,pyridoxal- -phosphate,small_molecule,true,false,false,pmbjp,3
MOL-01815,pyridoxine,small_molecule,true,true,true,pmbjp|ddinter|nppa,10
MOL-01816,pyrimethamine,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01817,pyrimethamine combi,small_molecule,true,false,false,pmbjp,1
MOL-01818,pyrophosphoric acid,small_molecule,false,true,false,ddinter,0
MOL-01819,quazepam,small_molecule,false,true,false,ddinter,0
MOL-01820,quetiapine,small_molecule,true,true,false,pmbjp|ddinter,5
MOL-01821,quinapril,small_molecule,false,true,false,ddinter,0
MOL-01822,quinestrol,small_molecule,false,true,false,ddinter,0
MOL-01823,quinidine,small_molecule,false,true,false,ddinter,0
MOL-01824,quinine,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01825,quiniodochlor,small_molecule,true,false,false,pmbjp,1
MOL-01826,quinupristin,small_molecule,false,true,false,ddinter,0
MOL-01827,rabeprazole,small_molecule,true,true,false,pmbjp|ddinter,7
MOL-01828,rabies vaccine,vaccine,false,false,true,nppa,0
MOL-01829,rabies vaccine human,vaccine,true,false,false,pmbjp,1
MOL-01830,racecadotril,small_molecule,true,false,false,pmbjp,4
MOL-01831,racepinephrine,small_molecule,false,true,false,ddinter,0
MOL-01832,radium ra dichloride,small_molecule,false,true,false,ddinter,0
MOL-01833,raloxifene,small_molecule,false,true,false,ddinter,0
MOL-01834,raltegravir,small_molecule,false,true,true,ddinter|nppa,0
MOL-01835,ramelteon,small_molecule,false,true,false,ddinter,0
MOL-01836,ramipril,small_molecule,true,true,true,pmbjp|ddinter|nppa,10
MOL-01837,ramosetron,small_molecule,true,false,false,pmbjp,1
MOL-01838,ramucirumab,biologic,false,true,false,ddinter,0
MOL-01839,ranitidine,small_molecule,true,true,true,pmbjp|ddinter|nppa,5
MOL-01840,ranolazine,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01841,rapacuronium,small_molecule,false,true,false,ddinter,0
MOL-01842,rasagiline,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01843,rasburicase,small_molecule,false,true,false,ddinter,0
MOL-01844,ravulizumab,biologic,false,true,false,ddinter,0
MOL-01845,rebamipide,small_molecule,true,false,false,pmbjp,1
MOL-01846,recombinant human tissue plasminogen activator,small_molecule,true,false,false,pmbjp,2
MOL-01847,red blood cells,small_molecule,false,false,true,nppa,0
MOL-01848,regadenoson,small_molecule,false,true,false,ddinter,0
MOL-01849,regorafenib,small_molecule,false,true,false,ddinter,0
MOL-01850,rehydration salts,small_molecule,false,false,true,nppa,0
MOL-01851,relugolix,small_molecule,false,true,false,ddinter,0
MOL-01852,remdesivir,small_molecule,false,true,false,ddinter,0
MOL-01853,remifentanil,small_molecule,false,true,false,ddinter,0
MOL-01854,remimazolam,small_molecule,false,true,false,ddinter,0
MOL-01855,remogliflozin etabonate,small_molecule,true,false,false,pmbjp,6
MOL-01856,repaglinide,small_molecule,true,true,false,pmbjp|ddinter,9
MOL-01857,reserpine,small_molecule,false,true,false,ddinter,0
MOL-01858,resorcinol,small_molecule,false,true,false,ddinter,0
MOL-01859,retapamulin,small_molecule,false,true,false,ddinter,0
MOL-01860,reteplase,small_molecule,false,true,false,ddinter,0
MOL-01861,reteplase-recombinant tissue plasminogen activator,small_molecule,true,false,false,pmbjp,1
MOL-01862,revefenacin,small_molecule,false,true,false,ddinter,0
MOL-01863,ribavirin,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01864,ribociclib,small_molecule,false,true,false,ddinter,0
MOL-01865,riboflavin,small_molecule,true,false,true,pmbjp|nppa,1
MOL-01866,rifabutin,small_molecule,false,true,true,ddinter|nppa,0
MOL-01867,rifampicin,small_molecule,false,true,false,ddinter,0
MOL-01868,rifampin,small_molecule,false,false,true,nppa,0
MOL-01869,rifamycin,small_molecule,false,true,false,ddinter,0
MOL-01870,rifapentine,small_molecule,false,true,false,ddinter,0
MOL-01871,rifaximin,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01872,rilonacept,small_molecule,false,true,false,ddinter,0
MOL-01873,rilpivirine,small_molecule,false,true,false,ddinter,0
MOL-01874,riluzole,small_molecule,false,true,false,ddinter,0
MOL-01875,rimantadine,small_molecule,false,true,false,ddinter,0
MOL-01876,rimegepant,small_molecule,false,true,false,ddinter,0
MOL-01877,rimexolone,small_molecule,false,true,false,ddinter,0
MOL-01878,ringer,small_molecule,true,false,true,pmbjp|nppa,1
MOL-01879,riociguat,small_molecule,false,true,false,ddinter,0
MOL-01880,ripretinib,small_molecule,false,true,false,ddinter,0
MOL-01881,risankizumab,biologic,false,true,false,ddinter,0
MOL-01882,risdiplam,small_molecule,false,true,false,ddinter,0
MOL-01883,risedronic acid,small_molecule,false,true,false,ddinter,0
MOL-01884,risperidone,small_molecule,true,true,true,pmbjp|ddinter|nppa,6
MOL-01885,risperidone trihexyphenidyl,small_molecule,true,false,false,pmbjp,2
MOL-01886,ritodrine,small_molecule,false,true,false,ddinter,0
MOL-01887,ritonavir,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01888,rituximab,biologic,true,true,true,pmbjp|ddinter|nppa,2
MOL-01889,rivaroxaban,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-01890,rivastigmine,small_molecule,true,true,false,pmbjp|ddinter,7
MOL-01891,rizatriptan,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01892,rocuronium,small_molecule,false,true,false,ddinter,0
MOL-01893,rofecoxib,small_molecule,false,true,false,ddinter,0
MOL-01894,roflumilast,small_molecule,false,true,false,ddinter,0
MOL-01895,rolapitant,small_molecule,false,true,false,ddinter,0
MOL-01896,romidepsin,small_molecule,false,true,false,ddinter,0
MOL-01897,romiplostim,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01898,romosozumab,biologic,false,true,false,ddinter,0
MOL-01899,ropinirole,small_molecule,true,true,false,pmbjp|ddinter,5
MOL-01900,ropivacaine,small_molecule,false,true,false,ddinter,0
MOL-01901,rosehip extract,herbal,true,false,false,pmbjp,1
MOL-01902,rosiglitazone,small_molecule,false,true,false,ddinter,0
MOL-01903,rosuvastatin,small_molecule,true,true,false,pmbjp|ddinter,17
MOL-01904,rotavirus vaccine,vaccine,false,true,false,ddinter,0
MOL-01905,rotigotine,small_molecule,false,true,false,ddinter,0
MOL-01906,roxithromycin,small_molecule,true,false,false,pmbjp,3
MOL-01907,rubella vaccine,vaccine,true,false,false,pmbjp,1
MOL-01908,rubella virus vaccine,vaccine,false,true,false,ddinter,0
MOL-01909,rucaparib,small_molecule,false,true,false,ddinter,0
MOL-01910,rufinamide,small_molecule,false,true,false,ddinter,0
MOL-01911,rupatadine,small_molecule,true,false,false,pmbjp,1
MOL-01912,rupatadine tab,small_molecule,true,false,false,pmbjp,1
MOL-01913,rutoside,small_molecule,true,false,false,pmbjp,2
MOL-01914,ruxolitinib,small_molecule,false,true,false,ddinter,0
MOL-01915,s amlodipine,small_molecule,true,false,false,pmbjp,3
MOL-01916,s-adenosyl l-methionine,small_molecule,true,false,false,pmbjp,2
MOL-01917,s-amlodipine,small_molecule,true,false,false,pmbjp,7
MOL-01918,s-metoprolol,small_molecule,true,false,false,pmbjp,3
MOL-01919,saccharomyces boulardii,small_molecule,true,false,false,pmbjp,2
MOL-01920,sacituzumab govitecan,biologic,false,true,false,ddinter,0
MOL-01921,sacubitril,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01922,safinamide,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01923,salbutamol,small_molecule,false,true,false,ddinter,0
MOL-01924,salicylic acid,small_molecule,true,true,true,pmbjp|ddinter|nppa,6
MOL-01925,saline,small_molecule,true,false,false,pmbjp,1
MOL-01926,salmeterol,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-01927,salmon calcitonin,small_molecule,false,true,false,ddinter,0
MOL-01928,salsalate,small_molecule,false,true,false,ddinter,0
MOL-01929,samarium lexidronam,small_molecule,false,true,false,ddinter,0
MOL-01930,sapropterin,small_molecule,false,true,false,ddinter,0
MOL-01931,saquinavir,small_molecule,false,true,false,ddinter,0
MOL-01932,sarecycline,small_molecule,false,true,false,ddinter,0
MOL-01933,sargramostim,small_molecule,false,true,false,ddinter,0
MOL-01934,sarilumab,biologic,false,true,false,ddinter,0
MOL-01935,saroglitazar,small_molecule,true,false,false,pmbjp,1
MOL-01936,satralizumab,biologic,false,true,false,ddinter,0
MOL-01937,satranidazole,small_molecule,true,false,false,pmbjp,1
MOL-01938,saw palmetto,small_molecule,false,true,false,ddinter,0
MOL-01939,saxagliptin,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01940,scopolamine,small_molecule,false,true,false,ddinter,0
MOL-01941,scopolamine butylbromide,small_molecule,true,false,true,pmbjp|nppa,2
MOL-01942,secnidazole,small_molecule,false,true,false,ddinter,0
MOL-01943,secobarbital,small_molecule,false,true,false,ddinter,0
MOL-01944,secretin human,small_molecule,false,true,false,ddinter,0
MOL-01945,secukinumab,biologic,false,true,false,ddinter,0
MOL-01946,selegiline,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01947,selenium,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01948,selenium dioxide,small_molecule,true,false,false,pmbjp,1
MOL-01949,selenium sulfide,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01950,selenium sulphide,small_molecule,true,false,false,pmbjp,2
MOL-01951,selexipag,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01952,selinexor,small_molecule,false,true,false,ddinter,0
MOL-01953,selpercatinib,small_molecule,false,true,false,ddinter,0
MOL-01954,selumetinib,small_molecule,false,true,false,ddinter,0
MOL-01955,semaglutide,small_molecule,false,true,false,ddinter,0
MOL-01956,sermorelin,small_molecule,false,true,false,ddinter,0
MOL-01957,serrapeptase,small_molecule,true,false,false,pmbjp,5
MOL-01958,sertaconazole,small_molecule,true,false,false,pmbjp,2
MOL-01959,sertraline,small_molecule,true,true,false,pmbjp|ddinter,5
MOL-01960,sesame oil,small_molecule,true,false,false,pmbjp,2
MOL-01961,sevelamer,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01962,sevoflurane,small_molecule,false,true,true,ddinter|nppa,0
MOL-01963,shilajit,small_molecule,true,false,false,pmbjp,1
MOL-01964,sibutramine,small_molecule,false,true,false,ddinter,0
MOL-01965,sildenafil,small_molecule,true,true,false,pmbjp|ddinter,5
MOL-01966,silodosin,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-01967,siltuximab,biologic,false,true,false,ddinter,0
MOL-01968,silver,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01969,silver sulfadiazine,small_molecule,false,true,true,ddinter|nppa,0
MOL-01970,silver sulphadiazine,small_molecule,true,false,false,pmbjp,2
MOL-01971,silymarin,small_molecule,true,false,false,pmbjp,2
MOL-01972,simeprevir,small_molecule,false,true,false,ddinter,0
MOL-01973,simethicone,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-01974,simethicone effervescent,small_molecule,true,false,false,pmbjp,1
MOL-01975,simvastatin,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01976,siponimod,small_molecule,false,true,false,ddinter,0
MOL-01977,sipuleucel-t,small_molecule,false,true,false,ddinter,0
MOL-01978,sirolimus,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01979,sitagliptin,small_molecule,true,true,false,pmbjp|ddinter,16
MOL-01980,smallpox vaccine live,vaccine,false,true,false,ddinter,0
MOL-01981,snake venom antiserum,small_molecule,false,false,true,nppa,0
MOL-01982,sodium,small_molecule,true,true,true,pmbjp|ddinter|nppa,7
MOL-01983,sodium aurothiomalate,small_molecule,false,true,false,ddinter,0
MOL-01984,sodium cellulose,small_molecule,false,true,false,ddinter,0
MOL-01985,sodium ferric gluconate complex,small_molecule,false,true,false,ddinter,0
MOL-01986,sodium fluoride,small_molecule,true,false,false,pmbjp,1
